user_id,product_id,product_name,category,price,rating,review_text,num_reviews,price_norm,combined_text
U0283,P0208,Winter Puffer Jacket,Clothing,33241.39,4.5,"Absolutely love this product, bought two already.",15,0.6665027019621695,"winter puffer jacket clothing absolutely love this product, bought two already."
U0636,P0198,Fluent Python v10,Books,44875.09,4.5,"Best in its category, no complaints at all.",16,0.9029716502315762,"fluent python v10 books best in its category, no complaints at all."
U0055,P0167,Introduction to Algorithms v7,Books,16173.85,4.5,"Absolutely love this product, bought two already.",19,0.3195844185831905,"introduction to algorithms v7 books absolutely love this product, bought two already."
U0643,P0176,Designing Data-Intensive Applications v8,Books,8882.45,4.5,Okay quality but packaging could be better.,16,0.17137794176055,designing data-intensive applications v8 books okay quality but packaging could be better.
U0845,P0008,Laptop Stand Adjustable,Electronics,43334.57,4.5,"Excellent product, highly recommend to everyone.",18,0.8716587279293004,"laptop stand adjustable electronics excellent product, highly recommend to everyone."
U0674,P0470,Microwave Oven 20L v7,Home & Kitchen,48167.48,4.5,"Best in its category, no complaints at all.",15,0.9698934378479591,"microwave oven 20l v7 home & kitchen best in its category, no complaints at all."
U0760,P0411,Air Fryer 5L Digital v2,Home & Kitchen,16100.82,4.5,"Best in its category, no complaints at all.",19,0.3180999959754118,"air fryer 5l digital v2 home & kitchen best in its category, no complaints at all."
U0297,P0460,Microwave Oven 20L v6,Home & Kitchen,6116.13,4.5,"Good quality and fast delivery, very satisfied.",13,0.11514915977574507,"microwave oven 20l v6 home & kitchen good quality and fast delivery, very satisfied."
U0595,P0155,The Pragmatic Programmer v6,Books,49284.39,4.5,Great build quality and easy to use.,17,0.9925959772818091,the pragmatic programmer v6 books great build quality and easy to use.
U0271,P0371,Adjustable Dumbbell Set v8,Sports,5217.74,4.5,"Good quality and fast delivery, very satisfied.",22,0.0968883022294999,"adjustable dumbbell set v8 sports good quality and fast delivery, very satisfied."
U0034,P0121,Python Machine Learning Guide v3,Books,40409.52,4.5,"Worth every rupee, performs as described.",16,0.8122035677364616,"python machine learning guide v3 books worth every rupee, performs as described."
U0367,P0108,Fluent Python,Books,37825.45,4.5,"Best in its category, no complaints at all.",13,0.7596792362551165,"fluent python books best in its category, no complaints at all."
U0340,P0456,Coffee Maker Drip v6,Home & Kitchen,24731.73,4.5,Solid performance and great value for money.,19,0.4935336250278977,coffee maker drip v6 home & kitchen solid performance and great value for money.
U0491,P0051,Wireless Bluetooth Headphones v6,Electronics,48484.31,4.5,"Excellent product, highly recommend to everyone.",18,0.9763333887561134,"wireless bluetooth headphones v6 electronics excellent product, highly recommend to everyone."
U0393,P0275,Cotton Polo T-Shirt v8,Clothing,25663.85,4.5,"Worth every rupee, performs as described.",13,0.5124800854025746,"cotton polo t-shirt v8 clothing worth every rupee, performs as described."
U0015,P0075,Portable Power Bank 20000mAh v8,Electronics,35400.5,4.5,"Best in its category, no complaints at all.",18,0.7103892102009894,"portable power bank 20000mah v8 electronics best in its category, no complaints at all."
U0862,P0263,Casual Denim Jacket v7,Clothing,7175.18,4.5,"Best in its category, no complaints at all.",16,0.13667562510188508,"casual denim jacket v7 clothing best in its category, no complaints at all."
U0119,P0289,Formal Oxford Shoes v9,Clothing,14468.75,4.5,"Absolutely love this product, bought two already.",12,0.28492620978511546,"formal oxford shoes v9 clothing absolutely love this product, bought two already."
U0301,P0278,Winter Puffer Jacket v8,Clothing,32567.2,4.5,"Absolutely love this product, bought two already.",17,0.6527989791367785,"winter puffer jacket v8 clothing absolutely love this product, bought two already."
U0050,P0212,Women's Yoga Pants v2,Clothing,34655.38,4.5,"Absolutely love this product, bought two already.",11,0.695243749794197,"women's yoga pants v2 clothing absolutely love this product, bought two already."
U0722,P0486,Coffee Maker Drip v9,Home & Kitchen,45076.67,4.5,"Worth every rupee, performs as described.",15,0.9070690062397376,"coffee maker drip v9 home & kitchen worth every rupee, performs as described."
U0578,P0199,Statistics for ML v10,Books,44375.9,4.5,"Worth every rupee, performs as described.",15,0.8928250129376282,"statistics for ml v10 books worth every rupee, performs as described."
U0674,P0401,Air Fryer 5L Digital,Home & Kitchen,5334.57,4.5,Great build quality and easy to use.,24,0.09926301253029111,air fryer 5l digital home & kitchen great build quality and easy to use.
U0666,P0318,Cricket Bat Kashmir Willow v2,Sports,8829.06,4.5,Solid performance and great value for money.,22,0.17029272578041435,cricket bat kashmir willow v2 sports solid performance and great value for money.
U0226,P0055,Portable Power Bank 20000mAh v6,Electronics,29974.42,4.5,"Good quality and fast delivery, very satisfied.",17,0.6000976064269826,"portable power bank 20000mah v6 electronics good quality and fast delivery, very satisfied."
U0225,P0369,Football Size 5 Pro v7,Sports,9949.4,4.5,"Excellent product, highly recommend to everyone.",20,0.19306498409068085,"football size 5 pro v7 sports excellent product, highly recommend to everyone."
U0673,P0398,Cricket Bat Kashmir Willow v10,Sports,21562.9,4.5,Average product but serves the purpose well.,21,0.42912334305874394,cricket bat kashmir willow v10 sports average product but serves the purpose well.
U0296,P0389,Football Size 5 Pro v9,Sports,37579.61,4.5,Great build quality and easy to use.,12,0.7546822425005456,football size 5 pro v9 sports great build quality and easy to use.
U0930,P0074,Gaming Mechanical Keyboard v8,Electronics,40808.98,4.5,Decent product for the price point.,18,0.8203230728015483,gaming mechanical keyboard v8 electronics decent product for the price point.
U0163,P0254,Waterproof Hiking Boots v6,Clothing,15981.72,4.5,Decent product for the price point.,18,0.315679145193727,waterproof hiking boots v6 clothing decent product for the price point.
U0715,P0014,Gaming Mechanical Keyboard v2,Electronics,10773.49,4.5,Decent product for the price point.,16,0.20981560475129057,gaming mechanical keyboard v2 electronics decent product for the price point.
U0807,P0293,Casual Denim Jacket v10,Clothing,41164.51,4.5,Solid performance and great value for money.,18,0.8275496477672275,casual denim jacket v10 clothing solid performance and great value for money.
U0436,P0216,Slim Fit Chinos v2,Clothing,12014.0,4.5,"Good quality and fast delivery, very satisfied.",23,0.23503046288049123,"slim fit chinos v2 clothing good quality and fast delivery, very satisfied."
U0636,P0411,Air Fryer 5L Digital v2,Home & Kitchen,16100.82,4.5,Decent product for the price point.,19,0.3180999959754118,air fryer 5l digital v2 home & kitchen decent product for the price point.
U0939,P0179,Statistics for ML v8,Books,46848.15,4.5,Okay quality but packaging could be better.,17,0.9430764683953966,statistics for ml v8 books okay quality but packaging could be better.
U0178,P0446,Coffee Maker Drip v5,Home & Kitchen,47371.98,4.5,"Excellent product, highly recommend to everyone.",14,0.9537239433321719,"coffee maker drip v5 home & kitchen excellent product, highly recommend to everyone."
U0910,P0436,Coffee Maker Drip v4,Home & Kitchen,35107.26,4.5,"Excellent product, highly recommend to everyone.",18,0.7044287544224735,"coffee maker drip v4 home & kitchen excellent product, highly recommend to everyone."
U0722,P0056,Noise Cancelling Earbuds v6,Electronics,46108.34,4.5,"Good quality and fast delivery, very satisfied.",10,0.9280389401267296,"noise cancelling earbuds v6 electronics good quality and fast delivery, very satisfied."
U0348,P0165,The Pragmatic Programmer v7,Books,4695.43,4.5,"Absolutely love this product, bought two already.",21,0.08627172312134052,"the pragmatic programmer v7 books absolutely love this product, bought two already."
U0863,P0314,Whey Protein Powder Chocolate v2,Sports,48138.89,4.5,"Worth every rupee, performs as described.",27,0.9693123117031365,"whey protein powder chocolate v2 sports worth every rupee, performs as described."
U0480,P0240,Printed Kurti v4,Clothing,9019.11,4.5,Great build quality and easy to use.,9,0.17415572066756127,printed kurti v4 clothing great build quality and easy to use.
U0966,P0187,Introduction to Algorithms v9,Books,40896.67,4.5,Great build quality and easy to use.,17,0.8221054775458466,introduction to algorithms v9 books great build quality and easy to use.
U0412,P0132,Deep Learning with TensorFlow v4,Books,11259.97,4.5,Decent product for the price point.,18,0.21970389600464083,deep learning with tensorflow v4 books decent product for the price point.
U0039,P0443,Non-Stick Cookware Set v5,Home & Kitchen,18837.69,4.5,"Good quality and fast delivery, very satisfied.",16,0.37373017128078245,"non-stick cookware set v5 home & kitchen good quality and fast delivery, very satisfied."
U0617,P0312,Resistance Bands Kit v2,Sports,4106.13,4.5,Average product but serves the purpose well.,14,0.07429349167174483,resistance bands kit v2 sports average product but serves the purpose well.
U0345,P0253,Casual Denim Jacket v6,Clothing,42585.61,4.5,Great build quality and easy to use.,16,0.8564352149028467,casual denim jacket v6 clothing great build quality and easy to use.
U0750,P0244,Waterproof Hiking Boots v5,Clothing,18632.9,4.5,"Absolutely love this product, bought two already.",19,0.36956756816087294,"waterproof hiking boots v5 clothing absolutely love this product, bought two already."
U0665,P0012,USB-C Fast Charger v2,Electronics,48500.51,4.5,Decent product for the price point.,20,0.97666267324531,usb-c fast charger v2 electronics decent product for the price point.
U0711,P0085,Portable Power Bank 20000mAh v9,Electronics,15685.92,4.5,Solid performance and great value for money.,17,0.30966665433543683,portable power bank 20000mah v9 electronics solid performance and great value for money.
U0806,P0054,Gaming Mechanical Keyboard v6,Electronics,44761.4,4.5,Decent product for the price point.,15,0.9006607642083208,gaming mechanical keyboard v6 electronics decent product for the price point.
U0131,P0013,4K Smart TV v2,Electronics,41654.64,4.5,"Worth every rupee, performs as described.",21,0.8375121296616621,"4k smart tv v2 electronics worth every rupee, performs as described."
U0122,P0165,The Pragmatic Programmer v7,Books,4695.43,4.5,"Best in its category, no complaints at all.",21,0.08627172312134052,"the pragmatic programmer v7 books best in its category, no complaints at all."
U0783,P0236,Slim Fit Chinos v4,Clothing,36177.12,4.5,"Absolutely love this product, bought two already.",15,0.7261749460034416,"slim fit chinos v4 clothing absolutely love this product, bought two already."
U0621,P0155,The Pragmatic Programmer v6,Books,49284.39,4.5,Solid performance and great value for money.,17,0.9925959772818091,the pragmatic programmer v6 books solid performance and great value for money.
U0810,P0254,Waterproof Hiking Boots v6,Clothing,15981.72,4.5,Solid performance and great value for money.,18,0.315679145193727,waterproof hiking boots v6 clothing solid performance and great value for money.
U0390,P0078,Laptop Stand Adjustable v8,Electronics,3886.42,4.5,Okay quality but packaging could be better.,17,0.06982762160252598,laptop stand adjustable v8 electronics okay quality but packaging could be better.
U0797,P0451,Air Fryer 5L Digital v6,Home & Kitchen,38900.92,4.5,Average product but serves the purpose well.,16,0.781539457835121,air fryer 5l digital v6 home & kitchen average product but serves the purpose well.
U0536,P0030,RGB Gaming Mouse v3,Electronics,2512.23,4.5,"Worth every rupee, performs as described.",16,0.04189555665136374,"rgb gaming mouse v3 electronics worth every rupee, performs as described."
U0121,P0252,Women's Yoga Pants v6,Clothing,19376.87,4.5,Decent product for the price point.,19,0.38468965343417294,women's yoga pants v6 clothing decent product for the price point.
U0313,P0238,Winter Puffer Jacket v4,Clothing,1409.94,4.5,Decent product for the price point.,13,0.019490186305911796,winter puffer jacket v4 clothing decent product for the price point.
U0003,P0003,4K Smart TV,Electronics,36652.3,4.5,"Good quality and fast delivery, very satisfied.",15,0.7358335511624758,"4k smart tv electronics good quality and fast delivery, very satisfied."
U0428,P0009,Webcam 1080p HD,Electronics,30134.53,4.5,Okay quality but packaging could be better.,25,0.6033520347952073,webcam 1080p hd electronics okay quality but packaging could be better.
U0735,P0486,Coffee Maker Drip v9,Home & Kitchen,45076.67,4.5,Decent product for the price point.,15,0.9070690062397376,coffee maker drip v9 home & kitchen decent product for the price point.
U0572,P0414,Electric Kettle 1.5L v2,Home & Kitchen,28756.21,4.5,"Good quality and fast delivery, very satisfied.",13,0.575336022625503,"electric kettle 1.5l v2 home & kitchen good quality and fast delivery, very satisfied."
U0444,P0322,Resistance Bands Kit v3,Sports,35785.88,4.5,Decent product for the price point.,23,0.7182225223273175,resistance bands kit v3 sports decent product for the price point.
U0690,P0418,Blender 600W v2,Home & Kitchen,16566.49,4.5,"Good quality and fast delivery, very satisfied.",16,0.32756529894356595,"blender 600w v2 home & kitchen good quality and fast delivery, very satisfied."
U0841,P0351,Adjustable Dumbbell Set v6,Sports,25255.19,4.5,Great build quality and easy to use.,15,0.5041735792695493,adjustable dumbbell set v6 sports great build quality and easy to use.
U0349,P0376,Pull-Up Bar Doorway v8,Sports,16083.99,4.5,Okay quality but packaging could be better.,18,0.31775790597830217,pull-up bar doorway v8 sports okay quality but packaging could be better.
U0556,P0316,Pull-Up Bar Doorway v2,Sports,34858.52,4.5,Solid performance and great value for money.,13,0.6993728146790958,pull-up bar doorway v2 sports solid performance and great value for money.
U0370,P0364,Whey Protein Powder Chocolate v7,Sports,27370.72,4.5,"Worth every rupee, performs as described.",22,0.5471742715800249,"whey protein powder chocolate v7 sports worth every rupee, performs as described."
U0259,P0375,Jump Rope Speed Cable v8,Sports,3744.19,4.5,Okay quality but packaging could be better.,11,0.06693662574459963,jump rope speed cable v8 sports okay quality but packaging could be better.
U0227,P0386,Pull-Up Bar Doorway v9,Sports,40212.35,4.5,"Absolutely love this product, bought two already.",27,0.8081958502836927,"pull-up bar doorway v9 sports absolutely love this product, bought two already."
U0353,P0042,USB-C Fast Charger v5,Electronics,24858.81,4.5,"Absolutely love this product, bought two already.",16,0.4961166789098163,"usb-c fast charger v5 electronics absolutely love this product, bought two already."
U0107,P0126,Designing Data-Intensive Applications v3,Books,21468.97,4.5,Okay quality but packaging could be better.,15,0.42721410280749583,designing data-intensive applications v3 books okay quality but packaging could be better.
U0764,P0119,Statistics for ML v2,Books,44648.44,4.5,"Good quality and fast delivery, very satisfied.",20,0.898364716313282,"statistics for ml v2 books good quality and fast delivery, very satisfied."
U0050,P0246,Slim Fit Chinos v5,Clothing,46429.26,4.5,"Absolutely love this product, bought two already.",15,0.9345620252053047,"slim fit chinos v5 clothing absolutely love this product, bought two already."
U0849,P0214,Waterproof Hiking Boots v2,Clothing,11367.61,4.5,Okay quality but packaging could be better.,21,0.22189180849952372,waterproof hiking boots v2 clothing okay quality but packaging could be better.
U0853,P0110,Hands-On ML with Scikit-Learn,Books,4032.6,4.5,Average product but serves the purpose well.,9,0.07279890596244774,hands-on ml with scikit-learn books average product but serves the purpose well.
U0108,P0293,Casual Denim Jacket v10,Clothing,41164.51,4.5,"Worth every rupee, performs as described.",18,0.8275496477672275,"casual denim jacket v10 clothing worth every rupee, performs as described."
U0329,P0113,Data Science Handbook v2,Books,46497.94,4.5,"Good quality and fast delivery, very satisfied.",19,0.9359580288298732,"data science handbook v2 books good quality and fast delivery, very satisfied."
U0387,P0219,Formal Oxford Shoes v2,Clothing,32550.72,4.5,"Worth every rupee, performs as described.",20,0.6524640033107318,"formal oxford shoes v2 clothing worth every rupee, performs as described."
U0645,P0472,Stainless Steel Water Bottle v8,Home & Kitchen,48498.97,4.5,"Excellent product, highly recommend to everyone.",22,0.9766313708926332,"stainless steel water bottle v8 home & kitchen excellent product, highly recommend to everyone."
U0088,P0383,Yoga Mat Non-Slip 6mm v9,Sports,31520.35,4.5,Average product but serves the purpose well.,19,0.6315204934876877,yoga mat non-slip 6mm v9 sports average product but serves the purpose well.
U0708,P0399,Football Size 5 Pro v10,Sports,37592.38,4.5,Okay quality but packaging could be better.,20,0.7549418081133258,football size 5 pro v10 sports okay quality but packaging could be better.
U0563,P0265,Cotton Polo T-Shirt v7,Clothing,43892.18,4.5,Decent product for the price point.,17,0.8829928220046595,cotton polo t-shirt v7 clothing decent product for the price point.
U0348,P0305,Jump Rope Speed Cable,Sports,36358.35,4.5,"Best in its category, no complaints at all.",33,0.7298586637798037,"jump rope speed cable sports best in its category, no complaints at all."
U0920,P0301,Adjustable Dumbbell Set,Sports,2772.75,4.5,Average product but serves the purpose well.,16,0.04719093906651506,adjustable dumbbell set sports average product but serves the purpose well.
U0663,P0172,Deep Learning with TensorFlow v8,Books,1025.07,4.5,"Good quality and fast delivery, very satisfied.",21,0.011667240543132404,"deep learning with tensorflow v8 books good quality and fast delivery, very satisfied."
U0212,P0479,Instant Pot Pressure Cooker v8,Home & Kitchen,48470.27,4.5,"Worth every rupee, performs as described.",14,0.9760480088654765,"instant pot pressure cooker v8 home & kitchen worth every rupee, performs as described."
U0865,P0243,Casual Denim Jacket v5,Clothing,45759.25,4.5,"Good quality and fast delivery, very satisfied.",18,0.9209432659086075,"casual denim jacket v5 clothing good quality and fast delivery, very satisfied."
U0975,P0075,Portable Power Bank 20000mAh v8,Electronics,35400.5,4.5,"Good quality and fast delivery, very satisfied.",18,0.7103892102009894,"portable power bank 20000mah v8 electronics good quality and fast delivery, very satisfied."
U0165,P0197,Introduction to Algorithms v10,Books,36351.59,4.5,"Good quality and fast delivery, very satisfied.",15,0.7297212586472748,"introduction to algorithms v10 books good quality and fast delivery, very satisfied."
U0222,P0347,Badminton Racket Set v5,Sports,31826.66,4.5,Okay quality but packaging could be better.,16,0.6377466127398949,badminton racket set v5 sports okay quality but packaging could be better.
U0366,P0328,Cricket Bat Kashmir Willow v3,Sports,30662.69,4.5,Solid performance and great value for money.,12,0.614087522191132,cricket bat kashmir willow v3 sports solid performance and great value for money.
U0757,P0216,Slim Fit Chinos v2,Clothing,12014.0,4.5,Okay quality but packaging could be better.,23,0.23503046288049123,slim fit chinos v2 clothing okay quality but packaging could be better.
U0911,P0296,Slim Fit Chinos v10,Clothing,26206.71,4.5,"Excellent product, highly recommend to everyone.",17,0.5235143679831405,"slim fit chinos v10 clothing excellent product, highly recommend to everyone."
U0785,P0363,Yoga Mat Non-Slip 6mm v7,Sports,23019.99,4.5,Great build quality and easy to use.,18,0.4587404502416582,yoga mat non-slip 6mm v7 sports great build quality and easy to use.
U0899,P0175,The Pragmatic Programmer v8,Books,32328.6,4.5,Average product but serves the purpose well.,18,0.6479491470921942,the pragmatic programmer v8 books average product but serves the purpose well.
U0721,P0486,Coffee Maker Drip v9,Home & Kitchen,45076.67,4.5,"Excellent product, highly recommend to everyone.",15,0.9070690062397376,"coffee maker drip v9 home & kitchen excellent product, highly recommend to everyone."
U0882,P0104,Clean Code by Robert Martin,Books,25525.82,4.5,"Good quality and fast delivery, very satisfied.",23,0.5096744595974029,"clean code by robert martin books good quality and fast delivery, very satisfied."
U0395,P0318,Cricket Bat Kashmir Willow v2,Sports,8829.06,4.5,Decent product for the price point.,22,0.17029272578041435,cricket bat kashmir willow v2 sports decent product for the price point.
U0319,P0241,Men's Running Shoes v5,Clothing,47033.84,4.5,"Excellent product, highly recommend to everyone.",17,0.9468508410373029,"men's running shoes v5 clothing excellent product, highly recommend to everyone."
U0432,P0096,Noise Cancelling Earbuds v10,Electronics,24790.02,4.5,Great build quality and easy to use.,17,0.49471843940291366,noise cancelling earbuds v10 electronics great build quality and easy to use.
U0206,P0360,Cycling Helmet Safety v6,Sports,28857.61,4.5,Decent product for the price point.,17,0.5773970996134362,cycling helmet safety v6 sports decent product for the price point.
U0910,P0060,RGB Gaming Mouse v6,Electronics,16400.45,4.5,"Excellent product, highly recommend to everyone.",22,0.324190336191333,"rgb gaming mouse v6 electronics excellent product, highly recommend to everyone."
U0027,P0039,Webcam 1080p HD v4,Electronics,34273.8,4.5,Great build quality and easy to use.,19,0.6874876772394088,webcam 1080p hd v4 electronics great build quality and easy to use.
U0765,P0319,Football Size 5 Pro v2,Sports,7989.56,4.5,"Worth every rupee, performs as described.",15,0.15322887833100732,"football size 5 pro v2 sports worth every rupee, performs as described."
U0301,P0018,Laptop Stand Adjustable v2,Electronics,26331.87,4.5,Average product but serves the purpose well.,20,0.5260583955552284,laptop stand adjustable v2 electronics average product but serves the purpose well.
U0699,P0244,Waterproof Hiking Boots v5,Clothing,18632.9,4.5,Decent product for the price point.,19,0.36956756816087294,waterproof hiking boots v5 clothing decent product for the price point.
U0917,P0332,Resistance Bands Kit v4,Sports,37939.74,4.5,Great build quality and easy to use.,16,0.7620023180001941,resistance bands kit v4 sports great build quality and easy to use.
U0076,P0426,Coffee Maker Drip v3,Home & Kitchen,27565.54,4.5,"Excellent product, highly recommend to everyone.",19,0.5511342224556572,"coffee maker drip v3 home & kitchen excellent product, highly recommend to everyone."
U0613,P0409,Instant Pot Pressure Cooker,Home & Kitchen,45287.02,4.5,Solid performance and great value for money.,14,0.9113446230485319,instant pot pressure cooker home & kitchen solid performance and great value for money.
U0306,P0167,Introduction to Algorithms v7,Books,16173.85,4.5,"Good quality and fast delivery, very satisfied.",19,0.3195844185831905,"introduction to algorithms v7 books good quality and fast delivery, very satisfied."
U0955,P0412,Stainless Steel Water Bottle v2,Home & Kitchen,47512.09,4.5,Solid performance and great value for money.,15,0.9565718476396601,stainless steel water bottle v2 home & kitchen solid performance and great value for money.
U0969,P0329,Football Size 5 Pro v3,Sports,21095.08,4.5,"Worth every rupee, performs as described.",14,0.4196143387540607,"football size 5 pro v3 sports worth every rupee, performs as described."
U0590,P0074,Gaming Mechanical Keyboard v8,Electronics,40808.98,4.5,"Absolutely love this product, bought two already.",18,0.8203230728015483,"gaming mechanical keyboard v8 electronics absolutely love this product, bought two already."
U0022,P0447,Vacuum Cleaner Cordless v5,Home & Kitchen,49301.85,4.5,"Excellent product, highly recommend to everyone.",13,0.9929508727868321,"vacuum cleaner cordless v5 home & kitchen excellent product, highly recommend to everyone."
U0664,P0368,Cricket Bat Kashmir Willow v7,Sports,45285.46,4.5,Decent product for the price point.,24,0.9113129141717945,cricket bat kashmir willow v7 sports decent product for the price point.
U0989,P0358,Cricket Bat Kashmir Willow v6,Sports,29370.62,4.5,Great build quality and easy to use.,19,0.5878246450333532,cricket bat kashmir willow v6 sports great build quality and easy to use.
U0054,P0187,Introduction to Algorithms v9,Books,40896.67,4.5,"Absolutely love this product, bought two already.",17,0.8221054775458466,"introduction to algorithms v9 books absolutely love this product, bought two already."
U0247,P0138,Fluent Python v4,Books,35209.34,4.5,"Good quality and fast delivery, very satisfied.",26,0.7065036532284716,"fluent python v4 books good quality and fast delivery, very satisfied."
U0710,P0243,Casual Denim Jacket v5,Clothing,45759.25,4.5,"Absolutely love this product, bought two already.",18,0.9209432659086075,"casual denim jacket v5 clothing absolutely love this product, bought two already."
U0099,P0368,Cricket Bat Kashmir Willow v7,Sports,45285.46,4.5,"Excellent product, highly recommend to everyone.",24,0.9113129141717945,"cricket bat kashmir willow v7 sports excellent product, highly recommend to everyone."
U0820,P0311,Adjustable Dumbbell Set v2,Sports,22059.78,4.5,Solid performance and great value for money.,15,0.43922302682367703,adjustable dumbbell set v2 sports solid performance and great value for money.
U0134,P0128,Fluent Python v3,Books,43063.38,4.5,Average product but serves the purpose well.,12,0.8661464649277463,fluent python v3 books average product but serves the purpose well.
U0401,P0389,Football Size 5 Pro v9,Sports,37579.61,4.5,Solid performance and great value for money.,12,0.7546822425005456,football size 5 pro v9 sports solid performance and great value for money.
U0844,P0343,Yoga Mat Non-Slip 6mm v5,Sports,8824.45,4.5,"Worth every rupee, performs as described.",18,0.17019902198441467,"yoga mat non-slip 6mm v5 sports worth every rupee, performs as described."
U0764,P0305,Jump Rope Speed Cable,Sports,36358.35,4.5,"Absolutely love this product, bought two already.",33,0.7298586637798037,"jump rope speed cable sports absolutely love this product, bought two already."
U0879,P0325,Jump Rope Speed Cable v3,Sports,47751.29,4.5,Solid performance and great value for money.,15,0.9614338754060666,jump rope speed cable v3 sports solid performance and great value for money.
U0475,P0127,Introduction to Algorithms v3,Books,40936.14,4.5,"Worth every rupee, performs as described.",20,0.8229077527797097,"introduction to algorithms v3 books worth every rupee, performs as described."
U0358,P0105,The Pragmatic Programmer,Books,45395.81,4.5,Average product but serves the purpose well.,17,0.9135559106769071,the pragmatic programmer books average product but serves the purpose well.
U0264,P0069,Webcam 1080p HD v7,Electronics,3911.62,4.5,"Good quality and fast delivery, very satisfied.",16,0.07033984191905374,"webcam 1080p hd v7 electronics good quality and fast delivery, very satisfied."
U0555,P0172,Deep Learning with TensorFlow v8,Books,1025.07,4.5,"Worth every rupee, performs as described.",21,0.011667240543132404,"deep learning with tensorflow v8 books worth every rupee, performs as described."
U0061,P0383,Yoga Mat Non-Slip 6mm v9,Sports,31520.35,4.5,Solid performance and great value for money.,19,0.6315204934876877,yoga mat non-slip 6mm v9 sports solid performance and great value for money.
U0793,P0075,Portable Power Bank 20000mAh v8,Electronics,35400.5,4.5,Solid performance and great value for money.,18,0.7103892102009894,portable power bank 20000mah v8 electronics solid performance and great value for money.
U0864,P0155,The Pragmatic Programmer v6,Books,49284.39,4.5,Great build quality and easy to use.,17,0.9925959772818091,the pragmatic programmer v6 books great build quality and easy to use.
U0564,P0432,Stainless Steel Water Bottle v4,Home & Kitchen,38122.23,4.5,Decent product for the price point.,14,0.7657116467923828,stainless steel water bottle v4 home & kitchen decent product for the price point.
U0096,P0396,Pull-Up Bar Doorway v10,Sports,46550.71,4.5,"Worth every rupee, performs as described.",14,0.9370306425641259,"pull-up bar doorway v10 sports worth every rupee, performs as described."
U0072,P0274,Waterproof Hiking Boots v8,Clothing,45678.38,4.5,Okay quality but packaging could be better.,11,0.9192994858690202,waterproof hiking boots v8 clothing okay quality but packaging could be better.
U0233,P0475,Bamboo Cutting Board v8,Home & Kitchen,26478.52,4.5,"Best in its category, no complaints at all.",16,0.5290392332305776,"bamboo cutting board v8 home & kitchen best in its category, no complaints at all."
U0079,P0368,Cricket Bat Kashmir Willow v7,Sports,45285.46,4.5,"Good quality and fast delivery, very satisfied.",24,0.9113129141717945,"cricket bat kashmir willow v7 sports good quality and fast delivery, very satisfied."
U0329,P0314,Whey Protein Powder Chocolate v2,Sports,48138.89,4.5,Average product but serves the purpose well.,27,0.9693123117031365,whey protein powder chocolate v2 sports average product but serves the purpose well.
U0284,P0132,Deep Learning with TensorFlow v4,Books,11259.97,4.5,"Best in its category, no complaints at all.",18,0.21970389600464083,"deep learning with tensorflow v4 books best in its category, no complaints at all."
U0327,P0445,Bamboo Cutting Board v5,Home & Kitchen,40676.42,4.5,Okay quality but packaging could be better.,10,0.8176286313269879,bamboo cutting board v5 home & kitchen okay quality but packaging could be better.
U0941,P0075,Portable Power Bank 20000mAh v8,Electronics,35400.5,4.5,"Excellent product, highly recommend to everyone.",18,0.7103892102009894,"portable power bank 20000mah v8 electronics excellent product, highly recommend to everyone."
U0244,P0043,4K Smart TV v5,Electronics,1911.55,4.5,Average product but serves the purpose well.,16,0.029686013011209086,4k smart tv v5 electronics average product but serves the purpose well.
U0582,P0035,Portable Power Bank 20000mAh v4,Electronics,48287.48,4.5,"Excellent product, highly recommend to everyone.",21,0.9723325822123771,"portable power bank 20000mah v4 electronics excellent product, highly recommend to everyone."
U0895,P0399,Football Size 5 Pro v10,Sports,37592.38,4.5,Average product but serves the purpose well.,20,0.7549418081133258,football size 5 pro v10 sports average product but serves the purpose well.
U0079,P0465,Bamboo Cutting Board v7,Home & Kitchen,48115.19,4.5,"Excellent product, highly recommend to everyone.",18,0.968830580691164,"bamboo cutting board v7 home & kitchen excellent product, highly recommend to everyone."
U0300,P0189,Statistics for ML v9,Books,26575.6,4.5,"Worth every rupee, performs as described.",17,0.5310125010213915,"statistics for ml v9 books worth every rupee, performs as described."
U0259,P0491,Air Fryer 5L Digital v10,Home & Kitchen,22890.71,4.5,"Good quality and fast delivery, very satisfied.",13,0.4561126787130586,"air fryer 5l digital v10 home & kitchen good quality and fast delivery, very satisfied."
U0428,P0222,Women's Yoga Pants v3,Clothing,28500.77,4.5,"Excellent product, highly recommend to everyone.",12,0.5701438973217787,"women's yoga pants v3 clothing excellent product, highly recommend to everyone."
U0042,P0240,Printed Kurti v4,Clothing,9019.11,4.5,Okay quality but packaging could be better.,9,0.17415572066756127,printed kurti v4 clothing okay quality but packaging could be better.
U0491,P0094,Gaming Mechanical Keyboard v10,Electronics,28150.6,4.5,"Good quality and fast delivery, very satisfied.",17,0.5630262708043768,"gaming mechanical keyboard v10 electronics good quality and fast delivery, very satisfied."
U0515,P0337,Badminton Racket Set v4,Sports,42800.94,4.5,Solid performance and great value for money.,19,0.8608120562027644,badminton racket set v4 sports solid performance and great value for money.
